83.338,99.913,77.445,10.132,30.605,94.129,23.284,27.504,18.895,54.37,49.492,83.578,7.4185,21.872,60.901,80.502,72.516,56.115,36.259,2.0997,33.527,2.4569,36.572,14.604,50.598
29.769,47.034,85.96,36.317,32.196,44.021,98.811,97.403,24.942,97.275,2.3493,96.401,82.907,88.148,73.425,11.454,96.834,33.34,87.043,54.225,97.05,24.73,97.786,65.404,34.796
96.241,57.646,64.926,18.772,11.588,72.9,50.729,60.648,59.887,76.853,10.79,55.489,96.548,38.989,2.3813,35.38,85.218,57.029,88.52,91.118,37.608,33.513,61.87,2.8996,28.044
74.05,63.57,97.905,77.732,23.585,28.456,3.5548,60.32,16.345,26.315,61.967,93.38,68.588,21.951,55.714,14.051,59.484,51.368,47.554,42.522,7.7591,70.605,54.127,89.384,71.975
61.924,2.412,86.843,81.483,35.254,4.8584,58.954,45.353,26.762,76.659,74.207,34.74,86.685,86.968,62.593,70.806,57.405,36.973,36.966,34.748,78.573,76.517,61.523,31.968,87.375
90.77,31.832,78.388,77.979,20.953,94.308,46.471,19.738,21.212,51.109,43.426,70.635,77.242,2.7274,63.254,4.8565,72.559,41.649,81.543,47.477,13.674,25.065,69.901,1.3674,32.394
69.675,15.547,26.164,46.741,15.848,71.547,72.673,72.923,46.608,49.997,12.345,1.6055,69.381,24.532,8.6616,26.985,4.4836,20.089,46.424,69.392,38.753,8.6027,60.892,12.863,95.29
88.94,5.496,33.541,59.024,70.014,76.666,19.073,6.1914,50.722,77.923,8.6875,51.541,74.252,68.094,32.948,58.438,78.583,95.926,1.303,77.462,83.427,60.364,48.239,54.181,56.641
71.146,3.3047,18.06,73.133,46.784,89.58,87.158,70.117,94.352,7.2623,6.8082,97.656,52.474,68.061,80.641,85.738,76.562,7.1332,61.933,65.544,69.286,45.999,43.511,38.422,77.103
57.202,54.646,55.917,33.97,15.488,40.451,51.412,65.637,92.632,72.962,68.912,40.475,4.0505,44.14,30.665,23.788,89.836,84.019,5.2156,37.689,28.853,71.598,55.908,2.6944,26.147
12.382,80.286,26.07,79.438,53.478,54.277,94.241,86.38,61.208,78.32,54.171,34.592,75.07,25.568,16.337,80.046,40.396,38.007,67.941,84.271,71.762,80.898,21.425,84.773,28.13
30.221,79.593,62.392,33.014,16.834,47.421,35.603,85.174,11.572,89.717,99.148,71.992,19.056,81.53,18.74,2.6704,17.229,77.231,99.844,7.5308,86.586,57.699,45.044,31.166,37.361
86.513,54.778,92.204,28.293,55.638,26.433,71.357,26.22,72.72,8.4123,90.378,68.879,28.395,27.781,89.356,98.886,1.5963,66.827,89.011,76.627,5.7349,40.367,71.344,16.742,34.962
87.001,4.1872,76.381,28.881,12.728,86.337,72.107,74.91,24.175,70.686,77.596,66.637,98.339,22.438,37.818,90.031,61.14,76.982,32.515,3.821,14.776,35.207,18.662,68.836,13.864
72.135,63.34,92.414,28.545,47.035,39.602,17.465,18.003,48.684,52.032,81.924,62.727,21.572,53.847,51.791,68.459,53.249,76.262,34.138,68.586,60.088,40.895,65.496,67.704,7.873
65.112,89.573,99.897,42.951,86.413,26.758,41.358,92.802,10.05,13.318,76.1,7.0262,61.514,61.79,38.334,71.447,70.25,6.2628,83.67,63.776,8.066,32.153,83.131,78.144,33.195
27.137,33.574,6.5801,42.848,8.6004,40.28,86.649,11.641,77.246,5.3105,46.559,27.779,14.431,74.29,34.257,52.662,3.0224,8.2367,42.253,31.841,83.851,52.342,52.341,38.026,22.53
12.784,23.851,17.815,73.919,32.812,64.63,96.082,25.393,49.61,88.609,52.825,38.621,24.274,74.381,48.097,79.012,36.284,73.436,84.563,77.001,77.426,71.644,39.095,81.575,68.374
79.842,76.38,88.349,54.394,42.465,86.912,56.644,12.282,47.004,52.808,21.611,24.144,31.242,30.262,74.458,94.869,71.611,82.495,91.958,62.511,85.88,17.861,24.461,19.911,91.406
59.203,1.9768,39.162,92.734,47.6,20.207,71.175,52.229,6.3784,31.176,76.488,5.5625,76.877,16.427,43.201,28.773,1.3377,42.933,36.742,67.968,74.034,39.917,7.9194,85.794,68.252
66.834,84.707,36.935,75.775,50.511,28.336,65.962,25.09,8.3925,29.478,19.269,64.012,10.254,18.467,49.059,1.9769,78.665,10.07,61.181,7.3588,63.406,25.627,87.017,2.2582,50.49
39.632,93.36,38.223,99.277,93.29,98.245,14.325,54.218,28.852,83.518,18.956,26.913,30.468,3.2991,65.243,45.231,63.621,88.639,88.384,57.466,1.995,34.826,36.544,68.761,85.919
93.537,78.922,76.439,80.567,82.809,38.318,60.588,11.571,68.412,65.956,17.51,31.278,83.34,65.355,31.456,21.849,53.532,94.206,8.1983,88.616,21.59,3.4199,58.093,38.33,11.434
20.403,90.504,8.7802,5.7822,20.171,98.666,68.258,72.322,54.674,62.439,30.937,92.137,60.379,25.443,76.405,43.614,68.545,42.586,35.516,2.3483,97.114,59.868,91.34,88.347,61.725
67.574,67.294,14.485,91.676,51.42,84.226,95.027,20.015,27.531,81.424,5.2098,78.075,25.318,36.239,20.139,6.0902,40.357,32.487,66.012,23.04,80.795,14.394,9.8974,28.39,75.282
28.719,35.508,8.8139,40.654,88.524,67.863,18.328,37.774,13.822,79.198,80.639,21.753,81.153,43.711,93.491,45.22,77.525,77.029,70.27,8.3193,65.295,80.082,77.611,33.77,58.15
49.989,39.617,63.666,6.1854,4.6495,22.871,78.773,4.1743,52.054,91.437,45.542,97.962,34.217,70.924,56.456,98.579,56.039,28.988,88.692,55.465,71.995,8.7851,48.327,35.513,10.52
85.675,84.428,57.184,5.9906,37.796,97.14,88.581,21.681,88.555,19.174,69.781,18.699,38.042,41.673,38.162,15.2,95.022,47.646,29.348,2.0542,78.507,25.822,55.299,40.359,89.142
32.396,61.474,81.832,61.932,77.516,62.511,38.836,4.4602,29.045,59.718,85.093,25.781,92.875,94.03,59.056,12.475,97.225,61.319,34.826,32.277,48.055,28.535,87.587,95.288,14.416
68.661,14.255,98.425,11.189,60.454,9.2979,65.733,34.456,39.311,10.862,33.632,64.76,32.065,30.583,43.816,34.617,41.48,9.3422,29.255,63.391,19.789,77.806,31.269,66.091,96.136
19.835,81.704,67.587,28.274,74.704,63.798,13.627,83.065,68.296,90.308,43.982,15.451,44.51,19.782,72.843,93.406,58.593,80.821,58.578,99.129,51.607,52.793,65.906,22.933,30.746
88.784,45.561,82.488,41.527,53.538,24.265,31.18,62.521,31.246,46.933,10.36,28.82,38.26,76.962,46.438,28.725,14.189,23.152,80.674,15.667,29.591,47.021,41.591,40.397,17.874
40.051,54.675,66.806,50.688,14.595,79.07,10.973,99.889,9.7946,75.382,79.813,78.962,29.7,51.529,78.293,73.537,70.225,53.159,5.5001,29.101,63.523,2.4243,37.265,62.632,19.409
99.753,78.115,99.478,56.947,39.456,60.596,19.634,76.856,16.547,61.85,68.714,58.393,47.066,34.494,34.489,77.347,70.678,75.385,44.113,10.105,60.505,25.791,71.978,5.1516,29.253
75.818,80.361,88.106,80.17,1.5521,32.268,54.858,32.863,57.902,56.599,91.292,33.14,2.9908,20.568,34.968,37.027,93.085,76.918,40.094,4.5903,14.53,48.146,83.516,1.7226,46.892
10.242,63.606,11.598,73.58,30.077,90.25,51.866,30.667,79.874,79.329,24.67,51.494,93.707,56.687,39.674,59.715,70.685,63.981,25.064,9.122,31.907,82.098,67.622,50.381,30.184
47.639,83.292,42.079,61.479,28.123,61.887,60.47,19.175,34.284,97.242,39.974,81.8,21.301,77.828,91.837,2.6086,63.566,21.836,24.486,96.128,99.584,71.7,91.564,17.37,24.571
56.947,7.7946,25.58,42.528,85.651,85.575,25.822,93.611,53.546,44.266,15.146,63.557,53.334,80.891,68.386,57.699,60.532,79.22,50.666,76.462,53.068,6.0217,47.057,2.7134,20.032
62.493,21.041,8.9079,99.682,15.391,68.605,64.163,55.699,52.905,89.33,90.581,30.14,74.405,5,20.537,82.585,5.5392,73.898,90.687,92.615,57.309,58.998,61.005,28.162,63.364
93.12,41.107,39.331,71.709,19.683,37.788,51.752,45.961,62.387,10.944,81.448,7.5727,60.425,23.868,89.778,67.994,78.204,86.152,66.122,2.2453,75.865,78.812,25.849,74.454,30.26
78.917,81.29,2.7992,69.114,67.897,46.249,59.31,66.772,3.4812,8.0447,77.319,29.319,56.348,80.149,10.789,80.818,19.079,62.335,99.789,21.707,19.061,54.749,2.4486,36.601,61.587
18.764,82.422,43.649,18.371,59.471,86.328,42.646,96.161,85.752,3.5789,49.463,16.907,55.575,14.458,39.774,41.666,34.907,43.881,70.739,83.307,67.689,27.983,17.087,14.843,53.652
37.315,29.572,75.212,51.486,35.134,66.36,18.722,74.296,6.4352,81.978,95.634,76.021,2.9479,18.449,87.324,10.84,82.553,87.123,90.462,95.696,69.869,48.053,55.621,61.769,49.463
73.111,50.087,83.041,48.289,18.256,78.708,49.97,68.154,22.05,14.764,20.256,54.566,88.101,44.711,1.3305,96.304,81.793,87.238,63.582,97,61.471,99.024,25.78,42.654,22.733
28.683,39.278,95.73,31.28,45.449,74.717,24.349,34.821,53.325,87.15,3.2138,62.799,97.1,26.959,4.0225,41.523,55.892,44.946,5.5777,35.096,74.054,60.964,37.317,8.7274,29.004
11.724,85.057,6.5402,96.299,50.413,82.053,53.479,2.5925,46.614,8.179,15.304,60.118,75.401,38.331,66.707,67.852,45.072,47.617,78.452,25.814,28.418,34.263,6.4555,55.595,25.074
11.911,31.718,36.153,38.59,77.412,85.366,1.6636,6.387,7.0078,10.176,34.614,17.9,79.211,66.775,77.948,40.946,59.177,31.188,3.9918,38.671,6.1261,37.013,63.88,53.935,41.678
37.374,8.3393,34.37,15.769,65.975,11.163,28.099,71.068,92.396,64.619,78.789,8.2836,62.953,29.323,45.041,14.043,50.832,1.9258,89.262,84.839,50.782,71.94,93.357,3.9383,52.294
13.776,90.836,18.738,4.2078,36.27,52.631,44.491,70.817,39.369,57.684,8.8978,29.629,72.423,60.207,9.0502,42.544,3.6519,49.271,28.657,70.183,51.829,9.7489,75.715,56.412,27.451
3.7149,2.9269,12.252,13.183,65.341,28.786,83.553,19.634,52.367,63.519,2.1679,77.426,65.005,57.981,87.561,58.373,69.951,49.585,9.1133,41.241,28.63,57.134,77.217,28.264,98.09
80.781,75.825,88.27,89.136,95.785,51.568,42.591,45.37,16.222,1.2185,92.861,18.99,92.541,29.363,95.515,9.7458,87.079,59.188,39.033,23.997,18.491,6.4438,26.345,90.317,98.586
71.602,2.1151,84.812,60.798,57.625,18.046,70.523,72.66,52.502,98.006,29.301,96.62,21.605,8.3158,96.75,28.605,32.498,22.55,44.184,76.536,51.378,26.451,85.95,42.423,4.9526
20.824,23.796,82.564,92.508,18.555,52.247,3.0454,28.477,76.314,88.51,35.644,18.45,45.579,88.664,26.386,96.616,21.445,5.3978,95.559,77.072,63.96,96.046,61.097,73.588,58.129
74.073,66.731,23.824,66.276,5.4894,26.139,7.8769,94.574,92.907,39.537,93.99,96.654,51.979,32.919,40.247,29.026,25.159,81.806,93.782,87.293,33.675,88.582,60.477,69.454,76.358
33.62,19.653,63.314,18.683,95.2,51.991,91.683,66.616,23.84,27.354,23.456,58.599,1.3175,60.222,76.071,83.878,35.477,34.346,16.728,93.034,6.2154,61.861,26.049,81.916,44.536
90.698,40.188,63.06,89.296,25.537,4.2855,5.2856,99.904,95.219,63.171,87.089,42.481,17.567,50.846,13.907,25.003,82.542,56.125,7.6736,79.648,84.699,48.831,36.998,99.685,44.36
56.197,85.977,29.838,3.8539,37.407,64.909,63.743,43.989,2.2564,13.831,21.886,36.601,93.525,83.318,59.826,15.425,40.01,82.943,79.582,33.87,33.939,75.477,55.765,34.672,26.927
42.601,91.74,75.103,74.694,6.2479,69.918,36.271,79.838,87.067,31.747,56.499,14.089,9.3501,13.468,91.325,97.313,61.648,77.588,59.964,50.66,27.993,34.116,13.399,28.414,81.185
81.857,35.785,88.815,88.083,55.083,48.134,88.963,38.29,15.866,77.222,29.408,23.597,77.781,95.986,68.245,20.827,35.257,10.038,35.163,27.813,65.534,24.582,55.9,80.095,55.239
42.216,56.002,67.99,65.695,89.369,30.194,90.039,70.948,92.726,97.278,10.038,23.964,58.132,60.907,83.422,39.282,21.662,33.301,55.636,58.376,64.201,5.3629,79.367,32.31,96.671
46.369,52.734,80.476,40.805,10.17,40.55,62.316,16.998,29.766,28.483,39.289,98.349,42.032,21.136,5.8493,11.724,64.623,66.22,36.913,34.775,69.237,78.613,3.6589,5.9341,45.235
5.7425,99.98,91.733,55.919,53.621,38.371,93.654,89.565,82.866,44.552,9.745,61.906,2.1862,73.477,93.962,2.7629,21.51,81.814,20.904,87.435,13.671,96.519,56.025,60.354,93.873
58.383,38.402,39.65,9.0079,91.21,28.849,93.955,77.216,95.482,72.996,17.07,73.665,64.041,92.536,17.802,15.133,90.202,56.404,94.282,19.616,75.343,87.44,89.294,65.816,44.812
9.5463,40.334,18.009,8.6703,21.513,8.9812,55.333,9.9556,82.826,73.268,22.779,74.739,88.303,94.827,11.413,90.859,74.242,5.6851,33.679,53.764,65.355,1.9099,62.562,9.5472,80.024
58.162,75.565,13.524,58.427,40.855,33.457,87.271,27.314,55.968,26.665,94.99,51.686,76.415,22.773,96.5,28.754,37.845,71.065,32.879,94.6,82.547,96.26,93.976,76.404,18.041
31.224,83.34,63.753,67.041,24.969,85.705,24.74,31.479,75.944,3.0051,82.106,81.964,42.441,77.844,34.311,90.491,83.702,7.0639,85.815,7.7903,98.394,94.429,56.174,90.702,77.014
3.4074,62.32,48.822,45.484,41.923,76.773,38.502,73.734,46.431,69.491,43.975,59.444,50.456,30.126,97.667,33.198,58.54,59.549,12.514,78.493,4.8388,45.928,8.7143,8.1782,72.511
84.226,24.902,62.041,6.8796,12.91,92.294,20.551,42.095,89.203,40.797,80.812,12.063,63.842,80.795,3.2733,69.688,30.112,34.74,62.213,75.349,88.743,33.319,14.994,12.8,61.108
62.231,65.294,24.244,5.4807,2.6121,35.633,50.268,20.135,17.946,91.97,51.433,59.115,14.059,91.896,44.596,98.339,36.869,18.744,15.713,69.06,75.095,45.135,42.538,98.174,86.501
58.746,94.718,99.257,90.694,45.017,35.306,40.808,92.03,44.625,37.544,33.287,14.005,64.405,24.84,22.047,16.547,99.414,35.017,44.907,64.884,57.601,75.846,18.839,67.428,95.573
4.4505,53.028,5.5639,23.196,55.647,56.239,13.219,74.271,74.449,92.439,85.501,16.822,73.121,93.815,9.1308,52.954,66.461,58.95,37.996,79.774,2.8479,81.149,97.322,80.262,86.46
67.339,16.686,38.244,4.1587,59.77,17.339,42.186,5.7032,83.661,82.544,59.868,58.806,5.5851,93.21,85.579,43.902,26.704,81.533,6.9007,33.212,49.612,99.746,82.694,24.385,86.332
65.66,94.545,72.022,56.58,65.673,38.889,87.857,75.861,75.423,32.804,17.818,83.252,20.604,56.073,39.198,87.396,61.474,62.575,89.13,8.5241,62.354,91.733,82.253,27.817,18.154
15.256,49.922,43.65,48.364,4.6853,33.117,47.508,58.217,30.521,83.815,27.784,39.619,37.593,37.326,23.151,50.661,62.101,37.167,62.672,83.731,8.7468,96.632,25.179,97.866,98.194
69.487,21.71,63.325,27.49,79.304,57.808,99.116,42.09,45.94,51.775,23.655,85.805,88.592,1.5873,28.341,18.52,81.028,22.61,71.626,99.794,96.828,4.7351,93.046,1.0709,63.972
85.324,69.706,63.049,13.213,82.65,55.943,63.301,44.271,68.483,2.5927,48.887,77.694,40.469,31.128,56.285,38.84,76.844,12.308,95.464,95.777,54.162,21.107,80.145,70.218,37.233
24.359,1.6506,93.058,43.949,52.223,91.946,26.609,38.147,3.5171,76.922,87.753,3.0517,6.5399,22.822,51.494,31.532,58.33,55.756,38.999,65.909,75.638,18.703,76.188,44.526,29.518
50.209,71.971,13.013,26.484,52.02,45.982,65.57,28.446,38.482,75.747,62.24,42.873,39.981,7.6887,34.255,86.354,4.4045,6.0785,21.37,14.331,77.937,61.715,78.268,76.232,24.081
63.696,43.662,87.48,76.212,3.5614,7.8404,74.74,6.1476,43.443,74.129,73.771,95.027,48.041,53.157,52.19,88.687,7.5621,73.089,2.7503,63.838,64.72,55.806,7.0779,4.8118,17.59
79.032,49.95,73.499,90.58,55.169,52.98,94.964,51.724,95.615,75.604,84.951,6.5761,32.551,15.194,92.023,6.7744,59.199,20.871,57.865,25.488,22.464,80.363,71.896,38.117,44.987
29.657,15.488,85.277,90.138,14.223,79.774,98.707,78.697,69.535,37.399,2.1036,15.248,97.882,38.506,45.793,1.4518,57.923,42.138,84.664,12.924,79.744,61.739,80.82,94.379,44.499
91.775,61.535,89.24,36.129,70.455,9.3855,14.475,4.9165,81.758,50.047,9.7006,68.105,94.565,48.752,6.7425,3.6451,80.725,52.232,23.252,39.985,22.029,4.4451,52.289,95.636,37.336
