14.625,0,0,0,0,0,0,0,0,0,0,0,25.15,14.054,0,25.458
0,0,29.699,0,0,0,0,0,0,0,0,33.101,0,0,14.297,27.113
25.219,0,0,0,45.1,0,0,0,0,0,0,38.092,0,0,0,16.715
0,0,22.044,0,22.631,0,0,0,0,26.896,0,0,0,32.774,0,0
0,0,11.478,0,0,32.627,0,0,16.027,0,0,0,0,0,0,29.269
0,0,0,0,0,0,18.012,20.785,0,0,0,0,29.039,0,0,16.49
0,0,20.1,0,24.353,0,0,26.792,0,16.614,0,0,0,0,0,0
0,0,14.492,23.352,0,0,0,27.754,0,0,0,0,21.511,0,0,0
0,23.355,10.652,0,0,0,0,0,0,17.26,0,0,34.574,0,0,0
32.656,0,24.538,19.466,15.368,0,0,0,0,0,0,0,0,0,0,0
