27.942,84.148,0,0,0,0,0,0,0,0,0,78.974,1.0319,0,0,0
0,46.402,0,0,0,0,79.648,0,0,65.242,0,12.727,0,0,0,0
0,0,0,0,0,0,0,0,68.578,0,0,79.043,81.012,58.415,0,0
0,0,0,95.656,0,0,0,0,0,19.422,0,0,88.348,40.13,0,0
0,84.455,0,0,0,0,0,0,0,71.31,84.556,0,0,0,0,11.03
27.098,0,0,29.407,0,0,0,76.054,0,0,0,0,0,67.229,0,0
0,0,55.784,77.899,19.981,0,0,0,0,0,2.135,0,0,0,0,0
0,0,0,0,0,0,91.972,0,0,0,0,0,64.83,74.802,23.238,0
0,66.182,24.872,0,0,0,0,0,0,0,0,0,42.849,21.466,0,0
0,0,0,0,0,0,0,0,55.921,0,0,0,62.472,23.528,0,41.392
0,0,85.018,0,0,0,0,0,5.0593,0,75.627,0,0,50.941,0,0
20.185,0,0,0,0,75.942,0,80.466,0,0,0,0,89.401,0,0,0
0,5.7701,0,46.122,0,0,0,0,0,0,0,0,87.848,0,96.3,0
19.245,0,0,0,0,44.6,0,0,0,0,0,0,11.068,0,93.123,0
0,0,4.6892,0,11.426,0,28.559,0,0,0,0,0,0,85.024,0,0
0,0,0,0,4.4702,62.811,0,53.662,0,0,0,0,0,0,37.754,0
0,0,0,0,0,0,83.306,0,92.193,0,0,30.003,22.665,0,0,0
0,0,0,0,0,7.7809,0,0,0,0,63.932,0,0,3.9072,0,73.192
0,57.338,76.892,0,0,0,0,9.5583,0,0,0,64.011,0,0,0,0
0,0,61.964,44.561,0,0,0,0,0,0,12.477,0,0,0,11.249,0
0,0,0,85.171,0,0,0,72.259,0,0,0,71.956,64.434,0,0,0
0,84.227,0,53.827,0,0,0,82.998,0,56.762,0,0,0,0,0,0
67.601,0,0,0,22.286,0,84.702,0,0,0,0,0,0,11.676,0,0
0,0,0,0,60.019,0,0,0,0,0,95.739,0,25.608,0,29.216,0
0,0,0,30.012,0,18.599,0,44.854,0,0,0,0,22.535,0,0,0
0,19.324,0,0,10.635,0,0,0,0,0,0,82.406,77.724,0,0,0
0,83.762,9.1923,0,0,0,0,0,47.346,0,0,0,0,0,82.409,0
0,0,0,0,0,0,0,23.71,0,0,77.625,0,44.156,0,0,76.3
0,0,59.634,0,0,0,72.718,0,19.109,39.284,0,0,0,0,0,0
0,57.782,0,0,0,42.103,0,0,7.8527,0,30.255,0,0,0,0,0
88.217,0,79.729,0,0,0,0,0,0,0,0,75.55,42.971,0,0,0
0,42.175,0,0,0,68.082,0,0,0,64.623,26.835,0,0,0,0,0
0,54.529,0,0,0,0,53.531,0,0,0,14.039,0,0,74.999,0,0
75.672,76.517,0,0,91.924,0,0,0,0,69.869,0,0,0,0,0,0
0,49.622,0,0,0,71.904,0,29.52,0,0,0,51.813,0,0,0,0
0,0,52.75,0,0,0,0,49.032,0,89.695,0,62.26,0,0,0,0
70.209,0,0,0,13.311,0,0,0,0,79.158,43.633,0,0,0,0,0
0,76.785,0,0,0,70.378,5.6341,0,0,39.595,0,0,0,0,0,0
0,0,0,13.407,0,0,0,0,83.666,0,0,0,37.949,0,81.156,0
13.026,0,0,0,64.929,0,0,0,0,0,0,0,0,18.621,20.503,0
0,0,0,0,0,0,0,87.629,41.072,0,46.907,0,0,0,44.096,0
0,53.057,0,0,0,0,0,37.751,0,0,73.44,0,0,0,37.768,0
0,0,0,67.218,0,0,52.575,0,0,0,82.624,0,79.535,0,0,0
0,0,55.518,0,0,0,69.745,0,0,0,59.369,0,0,0,2.611,0
0,0,0,0,0,0,42.21,35.659,0,0,24.803,0,0,16.683,0,0
0,0,73.917,20.802,65.968,0,0,0,0,0,0,45.493,0,0,0,0
54.56,0,0,2.5032,0,0,0,0,49.358,57.605,0,0,0,0,0,0
89.473,0,0,0,0,0,0,0,0,0,0,0,0,81.936,51.65,83.103
0,0,0,0,0,0,31.392,0,32.049,0,0,0,42.235,0,77.623,0
0,0,99.929,0,0,0,0,0,33.693,0,0,35.8,68.121,0,0,0
0,89.14,0,80.774,0,0,0,0,97.77,0,0,0,0,0,27.338,0
