54.498,0,0,0,0,0,0,0,0,0,71.933,0,0,33.857,0,0,89.384,0,0,0,0,0,0,6.7524,0,92.125,0,0,0,0,0,0,45.581,0,31.089,0
0,0,0,0,0,80.782,56.511,0,0,0,0,89.77,0,0,17.045,0,0,78.913,0,0,0,14.37,53.104,0,0,84.516,0,0,0,0,0,0,0,0,0,0
23.824,0,0,0,0,4.1083,0,0,0,48.537,23.625,90.508,0,0,0,0,69.644,0,0,0,0,0,35.321,0,0,0,0,31.894,0,0,0,0,0,0,0,0
42.078,0,17.396,0,0,0,0,0,0,19.328,0,34.521,63.444,0,86.36,0,0,0,26.963,0,0,57.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,60.894,0,15.455,0,26.528,97.319,0,0,0,0,0,0,0,0,0,33.262,0,0,38.177,95.581,31.382,0,0,0,0,0,0
27.436,0,56.35,0,0,0,0,76.81,0,0,39.874,0,0,0,0,72.448,0,87.99,0,0,96.186,0,0,0,0,0,67.193,0,0,0,0,0,0,0,0,0
0,0,0,80.804,0,0,0,0,0,0,70.195,0,0,0,0,52.815,0,0,0,0,24.857,0,0,71.973,0,0,5.5104,0,0,0,0,0,0,0,2.45,91.243
0,0,0,0,0,93.66,0,83.626,0,0,0,0,31.521,0,0,77.205,0,0,0,0,0,0,0,0,0,55.747,0,0,20.835,0,0,0,43.137,0,55.529,0
0,0,0,20.332,96.896,0,75.811,72.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.685,52.138,54.054,0,0,0,0,0,90.551,0,0,0
0,0,0,0,8.2183,0,0,0,0,0,0,35.247,0,0,0,0,0,0,78.89,1.2601,0,35.486,0,0,80.619,66.49,0,0,0,0,0,0,0,0,0,92.629
0,0,0,0,0,0,50.175,0,0,40.026,0,0,0,0,0,0,0,25.908,0,0,22.411,10.854,0,20.054,0,0,50.994,80.397,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46.3,0,0,75.295,0,0,0,0,0,53.422,0,0,0,0,71.834,0,0,67.122,38.826,0,0,49.33,0,0,0,0,69.05,0
0,0,0,0,0,0,0,0,0,0,0,42.421,0,0,0,0,0,0,0,0,0,9.7184,0,0,0,44.792,0,77.486,0,28.892,0,95.634,15.132,18.949,0,0
0,95.296,0,0,0,0,29.3,0,0,0,0,0,0,26.523,0,0,0,0,0,0,0,0,0,0,47.426,89.354,55.914,22.795,0,0,72.637,0,0,0,0,0
0,0,0,83.586,0,0,0,90.135,0,58.694,0,0,54.677,0,0,19.43,0,0,0,11.132,0,0,0,0,42.048,0,0,0,0,0,0,0,40.891,0,0,0
0,0,0,0,87.877,0,0,37.896,0,0,8.4685,0,0,0,0,0,0,94.321,0,0,0,0,0,0,0,0,0,0,0,93.616,87.16,39.752,0,0,77.657,0
81.508,0,0,0,93.496,0,27.578,0,0,0,75.066,0,61.718,0,96.396,3.3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.025,0,0,0
0,0,0,90.848,0,0,0,0,0,0,27.394,0,0,0,0,28.196,92.54,0,0,0,0,88.681,87.32,0,0,0,0,0,0,0,72.574,0,0,0,0,99.28
67.71,0,72.372,0,0,0,52.13,0,0,0,0,0,0,0,0,0,0,27.813,0,0,0,0,2.6409,0,0,0,0,99.868,0,80.172,0,0,0,0,0,68.98
20.267,49.008,0,0,0,0,61.569,0,0,0,0,1.821,0,0,0,79.041,98.268,0,0,6.4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.168,0
0,0,52.827,0,0,0,0,0,18.704,0,0,0,0,0,98.543,0,0,0,0,0,0,0,0,0,87.023,87.418,0,59.263,0,0,90.859,0,46.324,0,0,0
23.856,0,0,97.345,0,0,0,0,0,84.116,0,0,0,0,0,0,0,0,0,0,46.772,0,0,0,0,93.628,63.843,0,0,0,28.954,75.251,0,0,0,0
0,62.239,0,0,0,0,78.161,0,0,0,33.088,55.776,0,0,0,0,78.462,66.68,0,0,0,87.629,0,0,0,0,0,0,68.92,0,0,0,0,0,0,0
0,0,0,0,0,99.471,0,0,0,0,0,56.46,0,0,65.125,82.439,0,0,0,0,0,0,44.879,0,15.773,58.2,0,0,0,0,12.875,0,0,0,0,0
0,0,0,0,5.1295,0,0,0,0,0,0,0,0,0,0,0,14.401,50.691,0,27.958,97.588,83.48,0,0,0,0,0,0,94.904,0,0,0,0,0,2.4626,0
0,0,0,85.171,0,0,0,22.973,0,0,0,0,0,0,0,73.895,14.453,0,98.841,0,0,0,0,0,0,98.437,0,0,0,0,0,47.47,74.076,0,0,0
0,0,59.076,0,0,0,0,47.304,0,0,0,0,55.787,0,0,0,0,0,0,0,0,22.529,0,0,0,0,38.87,0,19.506,0,17.667,0,22.257,0,0,0
0,0,0,0,0,0,66.455,0,0,0,64.429,0,59.056,0,21.839,0,0,0,0,0,0,55.542,0,0,0,36.776,0,0,0,0,0,0,0,79.699,63.967,0
0,0,0,0,0,0,34.855,59.665,0,0,0,0,97.406,0,0,44.403,0,5.5756,0,53.974,0,0,0,0,0,0,0,0,26.368,95.252,0,0,0,0,0,0
0,56.054,0,92.279,27.607,0,0,26.055,0,0,0,0,0,23.083,88.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.995,0,0,87.741,0,0
5.122,0,0,0,0,48.601,83.918,0,0,33.266,0,0,0,26.451,0,85.552,0,0,0,0,0,1.4278,0,0,0,0,0,0,0,0,73.973,0,0,0,0,0
75.291,0,82.278,37.165,0,0,0,0,0,0,0,0,0,0,30.548,0,0,0,0,0,0,0,0,0,0,0,13.623,0,33.665,82.039,0,78.309,0,0,0,0
10.884,0,79.197,0,0,71.244,0,0,59.176,0,0,74.591,0,0,0,25.808,0,0,0,0,0,0,0,0,0,0,0,0,0,61.825,50.141,0,0,0,0,0
15.746,0,0,0,0,99.175,0,49.072,0,0,0,0,79.278,0,0,0,0,0,0,0,0,0,0,59.378,0,0,47.968,0,92.665,0,0,0,0,0,0,15.517
0,70.549,0,0,0,0,23.609,0,0,0,0,0,0,0,0,0,47.781,0,0,22.674,75.937,9.2334,73.179,0,0,0,0,0,0,0,0,0,36.249,0,0,0
0,0,0,0,59.311,0,0,72.158,79.839,0,0,0,0,0,0,83.85,0,0,0,0,14.365,0,0,0,66.14,0,0,0,0,20.453,0,0,39.493,0,0,0
0,0,19.72,0,0,0,0,0,0,0,0,0,24.5,0,34.01,0,0,0,0,0,90.758,0,0,97.767,55.083,0,0,0,0,0,0,29.365,0,0,0,83.982
0,0,74.594,0,0,0,0,0,0,0,0,0,31.896,0,12.295,0,0,0,78.205,0,0,21.5,0,0,0,0,34.731,0,5.6612,0,0,44.831,0,0,0,0
0,85.491,0,56.732,0,50.897,0,0,0,0,0,0,0,93.951,0,0,67.526,0,0,0,0,0,0,0,0,0,0,96.079,51.168,0,0,0,0,0,0,25.994
0,0,0,61.771,0,0,0,0,2.196,0,0,0,0,0,0,0,33.004,0,0,0,0,87.033,0,0,0,0,0,81.934,0,0,14.297,27.888,0,0,61.211,0
0,0,0,0,0,0,87.163,0,0,0,3.0186,0,78.274,0,0,0,0,0,87.849,0,43.403,0,46.788,0,0,0,0,0,0,0,0,0,0,17.1,0,75.599
0,60.29,0,0,0,0,87.61,0,0,0,0,0,0,0,0,0,50.268,0,0,32.212,0,0,0,0,0,0,0,0,96.876,95.533,17.218,0,0,0,16.284,0
0,0,0,0,0,0,0,0,82.212,0,0,0,0,0,25.451,0,19.223,0,41.854,0,11.086,0,0,82.496,0,22.744,0,0,0,38.723,0,0,0,0,0,0
53.769,0,0,0,0,0,27.519,0,0,32.207,0,0,0,0,0,0,0,0,0,7.4474,0,0,10.938,0,0,0,0,0,0,7.6267,33.208,0,0,0,0,31.933
0,0,0,0,0,0,0,18.683,0,0,0,0,0,24.213,0,71.605,17.221,0,31.176,0,0,0,0,0,0,0,0,23.801,0,0,0,12.447,0,0,0,9.9636
0,89.693,0,25.722,0,0,0,0,0,0,75.819,0,0,55.31,0,0,0,0,0,0,2.5977,0,24.795,0,0,0,0,0,0,0,0,0,87.369,73.714,0,0
0,0,0,0,0,0,0,0,48.912,0,0,0,83.536,0,0,0,0,50.681,0,46.833,0,31.98,0,0,0,0,98.754,43.322,0,95.05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,94.796,0,0,0,0,0,0,25.091,0,0,0,0,73.715,33.127,3.3771,0,0,0,0,18.113,20.686,0,0,0,76.125
0,48.684,0,0,0,47.104,22.016,0,0,0,0,0,61.814,0,0,0,0,0,0,24.615,0,0,0,57.606,61.285,0,0,0,0,50.24,0,0,0,0,0,0
0,0,0,0,0,0,0,0,40.855,0,0,0,0,0,0,0,0,25.405,29.496,50.851,0,34.176,0,91.073,49.982,0,0,0,0,82.019,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22.515,0,0,0,0,73.142,0,0,0,0,0,76.723,0,0,39.8,0,47.675,0,0,9.1932,25.409,0,0,0,0,55.902
0,23.981,0,0,60.246,0,0,0,0,0,0,0,98.805,0,0,0,9.7402,0,0,57.105,0,0,0,78.301,0,0,0,50.466,0,16.89,0,0,0,0,0,0
0,0,0,0,61.435,0,0,66.151,0,71.949,0,0,0,0,0,50.924,0,0,31.735,13.568,0,0,0,0,0,0,0,79.387,0,0,0,65.49,0,0,0,0
0,0,0,14.729,0,98.603,76.589,22.429,0,0,0,0,0,58.862,0,0,0,0,60.346,0,0,0,0,0,0,9.2218,0,0,0,0,0,0,0,0,0,96.624
0,0,0,0,0,0,0,0,0,0,75.535,0,28.256,0,0,34.645,0,0,86.763,0,0,0,0,0,55.231,0,0,0,0,91.292,99.992,0,1.9189,0,0,0
10.794,0,0,0,0,0,0,16.615,55.958,0,0,72.058,9.4698,0,0,0,92.747,0,0,40.378,0,0,0,0,0,0,0,42.696,0,0,0,0,0,0,0,0
72.114,66.115,0,0,0,37.698,0,0,0,0,0,0,0,0,0,0,0,19.954,56.889,0,75.792,47.062,0,0,0,0,0,0,0,62.057,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,59.873,44.622,0,0,0,58.513,0,0,0,31.835,0,0,0,0,0,57.827,0,0,81.296,49.181,0,0,0,0,66.099
73.827,0,0,0,92.094,0,0,0,0,0,0,0,27.48,0,47.702,0,0,0,0,0,0,0,0,0,94.228,0,88.449,0,0,0,0,82.764,9.3264,0,0,0
0,0,0,0,0,58.836,0,21.5,0,96.544,0,0,0,0,0,0,0,0,0,8.3949,0,0,0,0,0,0,0,0,9.7908,9.7481,39.124,0,0,0,17.877,0
67.491,0,0,0,0,0,0,49.938,0,0,0,98.758,0,0,87.486,0,0,0,12.811,0,0,0,0,0,0,36.708,47.664,0,0,0,0,99.712,0,0,0,0
20.724,0,0,0,47.827,0,0,0,41.872,0,0,37.807,55.716,0,0,0,0,0,26.196,0,0,0,0,0,0,0,0,0,0,78.684,0,18.377,0,0,0,0
0,77.008,64.95,80.91,0,0,0,11.106,0,0,0,32.569,72.128,0,0,99.17,0,0,0,0,18.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5024,71.24,0,0,15.768,0,0,0,0,0,0,0,0,0,81.579,0,80.483,23.444,0,85.354,50.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,95.539,33.735,0,0,0,0,0,0,0,0,22.417,0,0,0,0,54.102,0,0,0,0,0,80.771,0,0,0,0,0,24.791,8.6689,0,0,0,0,0,67.318
0,0,0,0,0,57.296,0,0,24.331,62.874,0,41.322,0,0,0,0,0,0,0,0,0,69.365,0,0,0,0,73.334,0,0,0,93.603,0,0,0,44.382,0
42.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.421,0,0,25.298,0,0,0,0,0,0,87.465,22.184,0,4.571,87.953,0,0,0,83.631,0
