89.607,12.539,43.501,99.628,50.167,48.483,80.155,98.442,56.711,92.247,32.163,9.5773,43.435,28.505,17.216,72.262
36.155,24.882,36.906,52.308,92.056,9.3533,35.219,3.2634,92.052,71.001,48.756,90.523,46.548,7.608,91.284,11.701
86.861,1.2632,68.633,76.536,92.118,69.442,75.788,65.901,4.1223,68.493,54.394,97.777,69.025,66.248,97.913,73.294
75.938,64.405,23.104,77.989,23.714,60.968,80.417,36.111,63.828,78.946,56.467,10.164,78.505,9.6277,30.867,64.506
63.09,34.04,15.173,67.627,36.324,46.271,16.684,43.779,42.28,21.317,73.495,54.485,44.6,22.912,17.651,95.3
68.063,11.559,91.008,90.285,28.615,80.589,40.454,61.609,26.406,29.007,39.809,11.852,4.7653,21.346,60.864,85.48
27.586,7.1554,42.017,2.3584,65.627,80.913,24.402,16.135,96.103,69.392,12.408,42.948,13.34,16.093,5.37,42.92
97.764,84.687,11.167,72.58,75.739,4.5944,39.354,11.118,28.998,81.915,27.699,80.546,17.858,89.589,45.527,48.318
26.816,30.214,47.698,72.079,93.984,97.576,43.886,88.49,82.609,46.45,1.5095,12.126,85.332,75.108,5.5728,33.426
56.058,8.9499,47.13,33.197,57.209,80.718,41.747,26.456,44.383,22.576,61.368,5.4829,15.968,78.501,47.064,79.961
14.965,45.105,36.953,68.136,31.115,46.035,25.972,58.786,83.809,11.224,15.395,16.222,29.395,45.404,1.9184,62.181
60.188,14.264,23.551,62.231,44.667,97.866,35.507,59.672,61.924,51.805,27.783,60.707,5.8896,82.991,5.9786,66.047
27.942,84.148,72.41,40.362,42.272,29.121,9.6187,69.623,55.903,25.801,20.403,78.974,1.0319,25.44,95.209,84.132
68.985,46.402,32.214,54.896,45.784,35.804,79.648,56.179,54.02,65.242,78.008,12.727,48.775,8.7707,34.757,14.917
33.23,15.35,65.401,85.763,77.848,30.854,40.182,90.236,68.578,91.633,14.817,79.043,81.012,58.415,29.341,31.305
90.621,64.986,91.04,95.656,17.081,17.405,31.306,95.724,41.899,19.422,31.212,73.407,88.348,40.13,20.219,64.743
6.2012,84.455,23.707,15.815,38.052,78.442,61.444,67.783,40.385,71.31,84.556,97.992,12.296,44.181,74.765,11.03
27.098,53.995,80.013,29.407,35.767,99.937,4.7825,76.054,78.631,46.081,78.38,63.228,38.564,67.229,21.695,95.783
10.931,17.651,55.784,77.899,19.981,4.5457,83.357,42.385,7.5777,74.876,2.135,33.61,99.002,82.764,56.527,86.538
36.628,89.261,44.724,20.766,32.338,48.955,91.972,57.16,17.617,73.993,59.367,88.265,64.83,74.802,23.238,56.53
71.343,66.182,24.872,86.34,88.969,9.3796,66.275,4.7056,79.015,35.563,32.961,11.941,42.849,21.466,78.841,61.878
77.646,69.925,62.866,40.37,15.034,27.883,45.315,9.394,55.921,22.953,90.66,35.758,62.472,23.528,33.355,41.392
64.088,66.014,85.018,3.141,92.545,97.427,20.772,79.219,5.0593,28.699,75.627,65.348,57.887,50.941,13.943,16.542
20.185,91.347,81.027,76.78,83.935,75.942,30.306,80.466,11.866,63.821,81.249,78.509,89.401,3.0676,68.028,27.573
85.192,5.7701,82.326,46.122,35.38,10.926,88.54,69.942,21.916,62.27,33.611,22.142,87.848,22.806,96.3,5.2878
19.245,28.367,70.488,94.403,63.071,44.6,43.174,98.161,99.534,98.564,66.824,92.726,11.068,35.368,93.123,84.805
11.504,37.122,4.6892,46.788,11.426,49.506,28.559,89.522,21.561,79.52,13.577,76.098,24.568,85.024,49.841,30.876
80.595,25.308,39.467,32.633,4.4702,62.811,50.56,53.662,77.101,3.4613,16.934,28.25,17.044,45.465,37.754,58.051
22.506,63.571,57.127,61.35,43.857,24.708,83.306,36.489,92.193,29.748,72.278,30.003,22.665,84.424,94.739,24.118
92.353,71.303,28.058,73.801,56.992,7.7809,55.09,88.768,14.908,64.745,63.932,49.12,94.615,3.9072,36.078,73.192
72.239,57.338,76.892,39.241,27.684,63.044,29.003,9.5583,36.665,49.413,11.253,64.011,3.8189,51.057,63.58,72.238
75.068,7.4211,61.964,44.561,99.509,12.953,80.033,41.966,79.335,56.213,12.477,95.581,72.855,68.319,11.249,69.366
51.356,5.9085,2.1707,85.171,88.541,78.956,79.098,72.259,22.951,51.05,65.269,71.956,64.434,83.707,60.368,15.613
80.812,84.227,71.902,53.827,51.329,95.507,80.552,82.998,71.799,56.762,48.263,18.73,63.652,16.14,28.905,73.022
67.601,29.363,4.2489,84.085,22.286,79.477,84.702,41.593,14.376,69.531,29.42,1.4919,64.381,11.676,49.967,11.744
86.26,67.616,65.667,83.696,60.019,69.062,43.107,84.292,56.333,16.494,95.739,84.894,25.608,73.022,29.216,90.553
79.282,1.0284,44.076,30.012,77.565,18.599,52.162,44.854,25.501,46.241,12.653,52.115,22.535,91.487,73.608,53.966
55.591,19.324,79.593,53.227,10.635,20.543,71.389,96.88,3.7156,29.563,51.817,82.406,77.724,85.863,25.858,25.556
50.293,83.762,9.1923,79.562,96.295,45.314,54.467,69.98,47.346,64.719,5.9743,80.149,44.61,65.219,82.409,24.706
22.237,15.461,42.602,47.504,29.41,69.95,75.007,23.71,53.384,1.598,77.625,31.771,44.156,73.404,16.694,76.3
64.744,35.027,59.634,66.504,82.264,85.351,72.718,23.358,19.109,39.284,58.487,40.306,73.893,21.516,48.188,31.244
84.556,57.782,73.064,38.281,56.615,42.103,28.951,44.218,7.8527,18.917,30.255,80.112,91.321,25.399,15.576,88.062
88.217,8.5173,79.729,74.636,97.141,65.213,78.911,82.067,67.2,96.574,38.344,75.55,42.971,20.84,61.857,11.69
77.006,42.175,86.625,81.136,80.435,68.082,38.196,48.461,27.153,64.623,26.835,90.637,54.467,90.966,78.385,14.953
58.72,54.529,86.562,92.311,50.274,80.942,53.531,8.8652,80.386,45.239,14.039,56.177,12.233,74.999,68.767,48.653
75.672,76.517,12.531,62.497,91.924,22.258,55.804,63.411,41.21,69.869,82.248,93.511,89.064,88.284,28.723,51.871
8.7503,49.622,59.373,15.375,3.2692,71.904,17.653,29.52,75.651,17.162,95.752,51.813,54.447,30.72,61.841,93.437
66.061,75.612,52.75,82.053,32.596,69.037,33.281,49.032,30.499,89.695,76.411,62.26,36.78,48.212,97.198,43.132
70.209,35.543,81.111,38.657,13.311,45.647,51.011,81.88,82.849,79.158,43.633,56.947,45.479,47.732,28.242,9.4139
79.845,76.785,9.869,90.876,3.2752,70.378,5.6341,28.572,27.684,39.595,53.628,21.619,52.916,32.833,42.651,10.999
31.407,20.082,80.016,13.407,29.537,74.808,6.9063,9.7811,83.666,91.279,29.802,85.902,37.949,61.87,81.156,6.9668
13.026,88.595,53.683,67.675,64.929,23.139,72.762,76.763,56.125,88.178,58.577,15.744,23.737,18.621,20.503,49.942
48.471,28.885,15.053,65.388,51.891,57.525,50.98,87.629,41.072,69.675,46.907,29.87,85.049,33.513,44.096,58.611
87.814,53.057,5.9307,79.322,59.039,46.793,41.013,37.751,67.638,69.688,73.44,68.605,50.053,3.7344,37.768,13.035
2.6386,53.459,28.113,67.218,99.245,56.108,52.575,96.731,24.96,15.666,82.624,24.885,79.535,12.055,27.163,25.719
22.164,9.2677,55.518,55.978,5.3763,30.493,69.745,24.3,3.7399,90.978,59.369,78.818,48.851,36.822,2.611,85.511
97.942,77.519,87.271,73.973,70.792,45.002,42.21,35.659,86.435,74.528,24.803,31.015,43.221,16.683,54.548,9.1427
91.283,94.526,73.917,20.802,65.968,64.076,26.658,98.725,85.324,40.649,32.84,45.493,76.68,24.327,20.425,63.514
54.56,93.299,56.105,2.5032,35.517,7.8607,88.073,13.433,49.358,57.605,16.854,93.647,6.7515,9.9275,51.122,82.2
89.473,7.8093,87.916,69.959,2.5202,71.3,21.005,10.611,75.217,77.215,85.129,49.487,74.192,81.936,51.65,83.103
26.969,56.023,8.2761,29.086,81.802,73.347,31.392,45.262,32.049,15.568,49.592,3.6657,42.235,14.139,77.623,88.757
69.095,40.115,99.929,33.208,49.577,39.508,45.899,85.418,33.693,41.247,71.677,35.8,68.121,38.792,30.365,79.663
87.781,89.14,58.864,80.774,7.7161,8.4745,17.257,6.1822,97.77,81.868,50.206,20.427,71.196,7.2837,27.338,25.437
