0,0,0,0,0,0,0,0,0,23.863,27.398,0,0,0,0,0,0,0,36.035,0,0,25.065,0,32.893,0
0,0,33.516,23.08,0,0,13.828,0,0,0,0,0,0,35.149,0,0,0,0,0,0,0,0,38.199,0,0
0,0,0,0,22.48,0,0,0,0,0,0,0,0,0,0,0,0,19.304,0,25.952,33.924,30.126,0,0,0
33.464,0,0,0,31.33,0,0,15.45,0,21.564,0,0,0,0,0,0,0,0,0,0,0,3.9346,0,0,0
0,0,0,22.497,0,0,20.768,0,0,14.067,0,19.306,26.088,0,0,0,0,0,0,0,0,0,0,0,0
24.121,0,0,0,0,33.533,0,0,0,0,0,18.662,0,0,0,0,0,0,0,0,0,38.122,0,0,26.593
0,0,0,0,0,0,0,0,0,30.221,0,0,0,0,0,0,0,0,16.485,0,23.162,0,12.828,23.783,0
19.402,0,0,23.274,0,17.216,0,0,0,0,0,0,0,0,0,32.643,0,0,0,0,0,0,0,46.669,0
0,0,0,0,6.4676,0,0,0,0,0,0,7.1534,0,30.496,18.259,0,0,36.359,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,29.966,21.047,0,0,0,19.032,9.3861,0,19.695,0,0,0,0,0
0,0,0,0,20.075,0,0,0,31.04,20.147,0,0,0,0,0,0,0.47987,0,0,22.955,0,0,0,0,0
0,0,0,0,0,31.128,0,0,0,0,34.698,0,10.189,0,25.034,0,0,0,0,0,0,23.2,0,0,0
0,0,0,0,0,18.868,0,0,0,0,0,0,27.165,29.397,0,0,0,0,42.364,0,0,36.879,0,0,0
0,0,0,0,17.082,0,18.097,0,0,23.339,0,0,0,0,19.055,0,0,0,0,0,33.255,0,0,0,0
0,0,0,0,21.571,0,0,0,0,0,0,20.404,0,29.608,0,17.807,0,0,0,0,0,0,30.685,0,0
0,0,0,0,0,27.061,0,0,0,0,23.83,0,0,17.067,0,0,25.003,0,0,0,26.447,0,0,0,0
9.8998,42.539,0,19.377,0,0,0,15.036,0,0,0,0,0,0,26.611,0,0,0,0,0,0,0,0,0,0
33.085,0,0,0,0,0,0,0,0,0,0,0,0,0,27.842,0,0,14.399,0,0,26.582,0,0,29.028,0
0,0,0,22.942,0,0,20.581,0,0,0,25.224,0,24.491,0,0,0,0,0,0,0,0,38.859,0,0,0
0,0,0,11.626,0,0,0,0,0,0,0,0,23.977,0,27.352,32.056,36.832,0,0,0,0,0,0,0,0
0,0,0,0,0,20.916,26.258,0,0,0,16.692,16.349,0,0,0,0,0,0,0,0,0,0,0,34.162,0
0,0,0,17.938,0,0,34.531,0,51.889,0,0,0,0,0,0,32.329,0,0,17.104,0,0,0,0,0,0
17.334,0,0,0,0,0,21.995,25.657,22.311,0,0,0,0,0,0,35.849,0,0,0,0,0,0,0,0,0
33.158,0,39.006,26.641,30.275,0,0,0,19.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24.478,0,0,0,0,0,0,0,0,29.834,24.056,0,0,0,0,41.853,0,0,0,0,12.596
0,27.137,0,0,0,0,0,33.173,0,26.441,0,0,0,0,0,39.299,0,0,0,27.735,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21.576,32.45,0,31.751,0,19.501,0,0,0,0,0,0,0,0,22.061
16.645,0,0,0,0,0,0,0,29.921,0,0,0,0,0,27.778,0,0,0,0,0,0,6.0837,23.418,0,0
0,0,0,0,21.357,0,0,0,0,9.6562,12.911,0,0,0,0,0,0,0,41.108,0,0,0,0,18.163,0
0,0,0,0,30.19,0,0,0,0,28.808,0,32.131,0,0,0,0,0,23.036,0,0,0,0,0,0,25.568
0,0,0,0,36.632,0,0,22.718,0,0,0,0,31.021,0,0,0,33.676,0,0,0,0,0,32.538,0,0
0,0,24.177,0,0,0,0,0,0,0,20.053,0,0,1.7447,0,0,34.003,0,0,0,0,26.438,0,0,0
26.13,0,0,8.535,0,0,0,40.202,0,20.095,0,0,0,25.757,0,0,0,0,0,0,0,0,0,0,0
17.41,0,0,0,0,0,0,25.225,0,0,0,0,14.729,0,0,0,0,0,0,35.11,0,0,0,0,12.022
0,0,0,0,0,0,0,16.027,0,24.685,0,0,0,0,0,0,0,0,0,0,0,0,32.042,35.598,30.832
0,0,0,0,28.177,0,0,17.173,0,0,33.336,0,0,26.14,0,0,0,0,0,0,37.716,0,0,0,0
0,32.389,0,27.902,0,0,0,0,18.047,0,0,22.097,0,0,0,0,17.552,0,0,0,0,0,0,0,0
0,0,31.241,0,0,30.399,0,13.308,0,39.45,0,0,0,0,0,0,22.206,0,0,0,0,0,0,0,0
0,0,0,37.558,11.905,0,0,0,33.646,0,0,0,0,0,0,0,0,0,0,0,0,21.6,0,0,34.071
0,0,30.079,0,0,0,0,0,0,0,27.853,0,0,30.607,12.61,0,33.218,0,0,0,0,0,0,0,0
0,17.806,23.579,0,0,0,35.945,0,0,0,0,0,0,14.158,0,0,0,0,28.915,0,0,0,0,0,0
0,0,0,0,0,42.515,38.448,23.61,0,10.024,0,0,0,0,21.94,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,29.966,0,0,0,0,0,0,0,16.514,0,0,0,0,0,7.7099,0,0,0,25.939,26.099
0,41.009,0,0,0,0,0,31.893,0,0,0,0,0,0,0,18.518,0,29.023,0,0,0,0,0,0,38.218
0,0,0,0,19.564,0,12.431,40.034,27.124,0,0,24.44,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20.051,0,0,0,21.398,28.745,0,0,0,0,0,0,0,0,0,0,18.208,0,28.613,0,0,0,0
0,0,0,0,0,0,0,16.271,0,0,0,25.02,0,35.134,0,0,0,29.91,0,0,0,39.555,0,0,0
0,12.758,0,0,0,24.822,15.292,0,0,0,0,0,0,0,18.491,0,23.757,0,0,0,0,0,0,0,0
31.621,43.14,0,0,0,0,22.131,0,0,16.589,19.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,22.734,0,0,0,0,0,0,0,17.791,37.5,0,23.483,0,0,0,0,0,0,0,0,21.916
0,0,0,0,0,0,0,0,0,0,0,19.719,0,0,0,0,0,11.262,0,21.806,37.22,0,0,0,14.582
0,0,26.945,0,19.628,39.387,0,0,0,0,0,0,0,0,0,0,0,20.327,0,0,21.52,0,0,0,0
0,26.439,28.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.221,19.025,0,18.676,0,0,0
0,0,0,0,0,16.483,0,0,0,0,17.223,0,0,0,22.443,26.253,0,0,28.561,0,0,0,0,0,0
0,0,0,0,0,27.774,0,24.914,0,0,0,0,40.468,0,35.554,0,0,0,0,26.983,0,0,0,0,0
0,23.903,0,0,0,0,0,0,0,0,0,14.633,21.542,0,0,0,32.419,0,0,0,0,0,0,0,12.915
0,0,0,0,0,0,0,0,0,18.347,0,41.564,0,0,0,19.235,0,0,0,0,34.772,0,0,0,17.293
0,0,11.877,0,20.408,0,0,0,0,0,0,0,29.702,0,0,0,0,0,0,0,0,0,0,30.596,19.78
0,0,0,0,0,38.795,0,21.672,0,0,0,45.769,29.462,0,0,0,0,0,0,0,0,0,0,37.76,0
0,0,0,0,11.218,0,0,26.198,0,0,0,24.633,0,0,0,0,0,23.196,0,0,0,0,0,14.205,0
0,0,0,0,34.819,24.184,0,0,0,0,0,0,0,0,0,0,20.412,0,0,0,0,30.637,0,15.935,0
0,27.019,0,0,19.212,15.258,0,20.427,0,29.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,37.874,0,0,0,0,6.5512,0,0,0,22.163,0,0,38.826,0,0,0,0,0,0,18.955,0
