Run, Query, Loss, Time
3, 24, 0.000, 0.675
3, 25, 0.000, 0.672
3, 26, 0.000, 0.678
3, 27, 0.000, 0.669
3, 28, 0.000, 0.677
3, 29, 0.000, 638.953
3, 30, 0.000, 0.675
3, 31, 0.000, 0.671
3, 32, 0.000, 0.675
3, 33, 0.000, 0.672
3, 34, 0.000, 0.677
3, 35, 0.000, 0.671
3, 36, 0.000, 0.677
3, 37, 0.000, 0.671
3, 38, 0.000, 0.679
3, 39, 0.000, 145.527
3, 40, 0.000, 0.679
3, 41, 0.000, 0.674
3, 42, 0.000, 0.675
3, 43, 0.000, 0.672
3, 44, 0.000, 0.677
3, 45, 0.000, 0.670
3, 46, 0.000, 0.675
3, 47, 0.000, 0.675
3, 48, 0.000, 0.675
3, 49, 0.000, 0.670
3, 50, 0.000, 0.677
3, 51, 0.000, 0.671
3, 52, 0.000, 0.679
3, 53, 0.000, 0.673
3, 54, 0.000, 0.675
3, 55, 0.000, 0.672
3, 56, 0.000, 0.678
3, 57, 0.000, 0.671
3, 58, 0.000, 0.677
3, 59, 0.000, 0.674
3, 60, 0.000, 0.678
3, 61, 0.000, 0.673
3, 62, 0.000, 0.677
3, 63, 0.000, 0.677
3, 64, 0.000, 0.676
3, 65, 0.000, 0.672
3, 66, 0.000, 0.678
3, 67, 0.000, 0.674
3, 68, 0.000, 0.678
3, 69, 0.000, 0.673
3, 70, 0.000, 0.678
3, 71, 0.000, 0.671
3, 72, 0.000, 0.676
3, 73, 0.000, 0.672
3, 74, 0.000, 0.679
3, 75, 0.000, 0.670
3, 76, 0.000, 0.675
3, 77, 0.000, 0.673
3, 78, 0.000, 0.679
3, 79, 0.000, 0.670
3, 80, 0.000, 0.676
3, 81, 0.000, 0.673
3, 82, 0.000, 0.678
3, 83, 0.000, 0.668
3, 84, 0.000, 0.680
3, 85, 0.000, 0.672
3, 86, 0.000, 0.682
3, 87, 0.000, 0.671
3, 88, 0.000, 0.676
3, 89, 0.000, 0.675
3, 90, 0.000, 0.679
3, 91, 0.000, 0.671
3, 92, 0.000, 0.681
3, 93, 0.000, 0.673
3, 94, 0.000, 0.677
3, 95, 0.000, 0.673
3, 96, 0.000, 0.681
3, 97, 0.000, 0.671
3, 98, 0.000, 0.681
3, 99, 0.000, 0.678
3, 100, 0.000, 0.678
4, 0, 96.914, 0.002
4, 1, 56.158, 0.686
4, 2, 56.158, 0.684
4, 3, 56.158, 22.761
4, 4, 24.632, 0.680
4, 5, 24.632, 0.673
4, 6, 11.287, 86.105
4, 7, 11.287, 0.670
4, 8, 11.287, 0.678
4, 9, 11.287, 0.673
4, 10, 11.287, 0.677
4, 11, 11.287, 0.671
4, 12, 11.287, 39.770
4, 13, 11.287, 0.674
4, 14, 0.000, 221.607
4, 15, 0.000, 0.679
4, 16, 0.000, 0.680
4, 17, 0.000, 0.667
4, 18, 0.000, 0.678
4, 19, 0.000, 0.671
4, 20, 0.000, 0.676
4, 21, 0.000, 0.674
4, 22, 0.000, 0.675
4, 23, 0.000, 0.669
4, 24, 0.000, 0.677
4, 25, 0.000, 0.671
4, 26, 0.000, 0.678
4, 27, 0.000, 0.673
4, 28, 0.000, 0.678
4, 29, 0.000, 0.669
4, 30, 0.000, 0.677
4, 31, 0.000, 0.673
4, 32, 0.000, 0.676
4, 33, 0.000, 0.670
4, 34, 0.000, 0.679
4, 35, 0.000, 0.673
4, 36, 0.000, 0.681
4, 37, 0.000, 0.679
4, 38, 0.000, 0.677
4, 39, 0.000, 0.671
4, 40, 0.000, 0.677
4, 41, 0.000, 0.675
4, 42, 0.000, 0.677
4, 43, 0.000, 0.671
4, 44, 0.000, 0.676
4, 45, 0.000, 0.671
4, 46, 0.000, 0.679
4, 47, 0.000, 0.674
4, 48, 0.000, 0.675
4, 49, 0.000, 0.674
4, 50, 0.000, 0.678
4, 51, 0.000, 0.668
4, 52, 0.000, 0.676
4, 53, 0.000, 0.680
4, 54, 0.000, 0.677
4, 55, 0.000, 0.669
4, 56, 0.000, 0.676
4, 57, 0.000, 0.671
4, 58, 0.000, 0.679
4, 59, 0.000, 0.670
4, 60, 0.000, 0.679
4, 61, 0.000, 0.674
4, 62, 0.000, 0.677
4, 63, 0.000, 0.669
4, 64, 0.000, 0.678
4, 65, 0.000, 0.671
4, 66, 0.000, 1539.476
4, 67, 0.000, 0.680
4, 68, 0.000, 0.676
4, 69, 0.000, 0.672
4, 70, 0.000, 0.677
4, 71, 0.000, 0.670
4, 72, 0.000, 0.679
4, 73, 0.000, 0.674
4, 74, 0.000, 0.678
4, 75, 0.000, 0.672
4, 76, 0.000, 0.678
4, 77, 0.000, 0.671
4, 78, 0.000, 0.676
4, 79, 0.000, 0.671
4, 80, 0.000, 0.676
4, 81, 0.000, 0.671
4, 82, 0.000, 0.678
4, 83, 0.000, 0.670
4, 84, 0.000, 0.679
4, 85, 0.000, 0.673
4, 86, 0.000, 0.679
4, 87, 0.000, 0.672
4, 88, 0.000, 0.675
4, 89, 0.000, 0.668
4, 90, 0.000, 0.676
4, 91, 0.000, 0.673
4, 92, 0.000, 0.677
4, 93, 0.000, 0.670
4, 94, 0.000, 0.675
4, 95, 0.000, 0.672
4, 96, 0.000, 0.679
4, 97, 0.000, 0.674
4, 98, 0.000, 0.684
4, 99, 0.000, 0.674
4, 100, 0.000, 0.677
5, 0, 67.491, 0.002
5, 1, 35.071, 0.690
5, 2, 35.071, 0.681
5, 3, 35.071, 22.878
5, 4, 35.071, 0.678
5, 5, 35.071, 0.664
5, 6, 35.071, 0.678
5, 7, 35.071, 43.039
5, 8, 35.071, 0.677
5, 9, 35.071, 0.674
5, 10, 35.071, 0.675
5, 11, 35.071, 0.669
5, 12, 35.071, 59.626
5, 13, 9.762, 193.756
5, 14, 0.000, 216.347
5, 15, 0.000, 0.672
5, 16, 0.000, 0.678
5, 17, 0.000, 0.673
5, 18, 0.000, 0.677
5, 19, 0.000, 0.671
5, 20, 0.000, 0.677
5, 21, 0.000, 0.669
5, 22, 0.000, 0.677
5, 23, 0.000, 0.669
5, 24, 0.000, 0.676
5, 25, 0.000, 0.668
5, 26, 0.000, 0.677
5, 27, 0.000, 0.670
5, 28, 0.000, 0.677
5, 29, 0.000, 0.666
5, 30, 0.000, 0.680
5, 31, 0.000, 0.673
5, 32, 0.000, 0.677
5, 33, 0.000, 0.672
5, 34, 0.000, 0.675
5, 35, 0.000, 0.668
5, 36, 0.000, 0.675
5, 37, 0.000, 0.674
5, 38, 0.000, 0.679
5, 39, 0.000, 0.672
5, 40, 0.000, 0.680
5, 41, 0.000, 0.670
5, 42, 0.000, 0.678
5, 43, 0.000, 0.676
5, 44, 0.000, 0.678
5, 45, 0.000, 0.673
5, 46, 0.000, 0.679
5, 47, 0.000, 0.670
5, 48, 0.000, 0.678
5, 49, 0.000, 0.673
5, 50, 0.000, 0.680
5, 51, 0.000, 0.675
5, 52, 0.000, 0.679
5, 53, 0.000, 0.671
5, 54, 0.000, 0.679
5, 55, 0.000, 0.670
5, 56, 0.000, 0.677
5, 57, 0.000, 0.670
5, 58, 0.000, 0.678
5, 59, 0.000, 0.670
5, 60, 0.000, 0.678
5, 61, 0.000, 0.670
5, 62, 0.000, 0.679
5, 63, 0.000, 0.668
5, 64, 0.000, 0.680
5, 65, 0.000, 0.677
5, 66, 0.000, 0.680
5, 67, 0.000, 0.671
5, 68, 0.000, 0.677
5, 69, 0.000, 0.673
5, 70, 0.000, 0.678
5, 71, 0.000, 0.671
5, 72, 0.000, 0.678
5, 73, 0.000, 0.671
5, 74, 0.000, 0.674
5, 75, 0.000, 0.671
5, 76, 0.000, 0.678
5, 77, 0.000, 0.672
5, 78, 0.000, 0.680
5, 79, 0.000, 0.673
5, 80, 0.000, 0.678
5, 81, 0.000, 0.673
5, 82, 0.000, 0.680
5, 83, 0.000, 0.672
5, 84, 0.000, 0.676
5, 85, 0.000, 0.674
5, 86, 0.000, 0.679
5, 87, 0.000, 0.668
5, 88, 0.000, 0.679
5, 89, 0.000, 0.672
5, 90, 0.000, 0.681
5, 91, 0.000, 0.675
5, 92, 0.000, 0.680
5, 93, 0.000, 0.674
5, 94, 0.000, 0.678
5, 95, 0.000, 0.673
5, 96, 0.000, 0.680
5, 97, 0.000, 0.670
5, 98, 0.000, 0.682
5, 99, 0.000, 0.675
5, 100, 0.000, 0.678
6, 0, 122.041, 0.002
6, 1, 82.405, 0.688
6, 2, 82.405, 0.681
6, 3, 82.405, 22.514
6, 4, 38.478, 0.680
6, 5, 31.757, 73.741
6, 6, 31.757, 0.678
6, 7, 31.757, 0.670
6, 8, 0.000, 118.987
6, 9, 0.000, 0.678
6, 10, 0.000, 0.676
6, 11, 0.000, 0.674
6, 12, 0.000, 0.678
6, 13, 0.000, 0.672
6, 14, 0.000, 0.679
6, 15, 0.000, 0.673
6, 16, 0.000, 0.676
6, 17, 0.000, 0.672
6, 18, 0.000, 0.676
6, 19, 0.000, 0.669
6, 20, 0.000, 0.676
6, 21, 0.000, 0.668
6, 22, 0.000, 0.679
6, 23, 0.000, 0.670
6, 24, 0.000, 0.679
6, 25, 0.000, 0.670
6, 26, 0.000, 0.680
6, 27, 0.000, 0.672
6, 28, 0.000, 0.676
6, 29, 0.000, 0.668
6, 30, 0.000, 0.675
6, 31, 0.000, 0.671
6, 32, 0.000, 0.678
6, 33, 0.000, 0.670
6, 34, 0.000, 0.676
6, 35, 0.000, 0.670
6, 36, 0.000, 0.678
6, 37, 0.000, 0.671
6, 38, 0.000, 0.678
6, 39, 0.000, 0.672
6, 40, 0.000, 0.678
6, 41, 0.000, 0.672
6, 42, 0.000, 0.678
6, 43, 0.000, 0.671
6, 44, 0.000, 0.678
6, 45, 0.000, 0.673
6, 46, 0.000, 0.678
6, 47, 0.000, 0.674
6, 48, 0.000, 0.678
6, 49, 0.000, 0.677
6, 50, 0.000, 0.678
6, 51, 0.000, 0.670
6, 52, 0.000, 0.679
6, 53, 0.000, 0.673
6, 54, 0.000, 0.676
6, 55, 0.000, 0.669
6, 56, 0.000, 0.676
6, 57, 0.000, 0.674
6, 58, 0.000, 0.677
6, 59, 0.000, 0.676
6, 60, 0.000, 0.675
6, 61, 0.000, 0.672
6, 62, 0.000, 0.678
6, 63, 0.000, 0.672
6, 64, 0.000, 0.676
6, 65, 0.000, 0.676
6, 66, 0.000, 0.680
6, 67, 0.000, 0.673
6, 68, 0.000, 0.678
6, 69, 0.000, 0.674
6, 70, 0.000, 0.679
6, 71, 0.000, 0.677
6, 72, 0.000, 0.681
6, 73, 0.000, 0.672
6, 74, 0.000, 0.678
6, 75, 0.000, 0.670
6, 76, 0.000, 0.680
6, 77, 0.000, 0.675
6, 78, 0.000, 0.680
6, 79, 0.000, 0.670
6, 80, 0.000, 0.683
6, 81, 0.000, 0.672
6, 82, 0.000, 0.680
6, 83, 0.000, 0.670
6, 84, 0.000, 0.680
6, 85, 0.000, 0.669
6, 86, 0.000, 0.677
6, 87, 0.000, 0.670
6, 88, 0.000, 0.680
6, 89, 0.000, 0.674
6, 90, 0.000, 0.682
6, 91, 0.000, 0.673
6, 92, 0.000, 0.682
6, 93, 0.000, 0.673
6, 94, 0.000, 0.680
6, 95, 0.000, 0.675
6, 96, 0.000, 0.681
6, 97, 0.000, 0.675
6, 98, 0.000, 0.680
6, 99, 0.000, 0.675
6, 100, 0.000, 0.680
7, 0, 110.737, 0.002
7, 1, 142.322, 0.683
7, 2, 66.117, 37.606
7, 3, 13.764, 0.669
7, 4, 13.764, 0.676
7, 5, 13.764, 43.502
7, 6, 1.533, 0.674
7, 7, 1.533, 0.668
7, 8, 1.533, 44.829
7, 9, 1.533, 0.671
7, 10, 0.000, 0.676
7, 11, 0.000, 41.507
7, 12, 0.000, 0.676
7, 13, 0.000, 0.671
7, 14, 0.000, 0.673
7, 15, 0.000, 0.667
7, 16, 0.000, 0.674
7, 17, 0.000, 0.669
7, 18, 0.000, 0.674
7, 19, 0.000, 0.668
7, 20, 0.000, 0.678
7, 21, 0.000, 0.662
7, 22, 0.000, 0.674
7, 23, 0.000, 0.665
7, 24, 0.000, 0.675
7, 25, 0.000, 0.671
7, 26, 0.000, 0.675
7, 27, 0.000, 0.669
7, 28, 0.000, 0.678
7, 29, 0.000, 0.665
7, 30, 0.000, 0.677
7, 31, 0.000, 0.669
7, 32, 0.000, 0.674
7, 33, 0.000, 0.672
7, 34, 0.000, 0.678
7, 35, 0.000, 0.665
7, 36, 0.000, 797.237
7, 37, 0.000, 0.674
7, 38, 0.000, 0.680
7, 39, 0.000, 0.670
7, 40, 0.000, 0.682
7, 41, 0.000, 0.670
7, 42, 0.000, 0.679
7, 43, 0.000, 0.667
7, 44, 0.000, 0.679
7, 45, 0.000, 0.674
7, 46, 0.000, 0.679
7, 47, 0.000, 0.671
7, 48, 0.000, 0.678
7, 49, 0.000, 0.669
7, 50, 0.000, 0.685
7, 51, 0.000, 0.672
7, 52, 0.000, 0.681
7, 53, 0.000, 0.667
7, 54, 0.000, 0.681
7, 55, 0.000, 0.668
7, 56, 0.000, 0.681
7, 57, 0.000, 0.669
7, 58, 0.000, 0.676
7, 59, 0.000, 0.665
7, 60, 0.000, 0.675
7, 61, 0.000, 0.668
7, 62, 0.000, 0.678
7, 63, 0.000, 0.667
7, 64, 0.000, 0.679
7, 65, 0.000, 0.672
7, 66, 0.000, 0.676
7, 67, 0.000, 0.669
7, 68, 0.000, 0.675
7, 69, 0.000, 0.668
7, 70, 0.000, 0.677
7, 71, 0.000, 0.668
7, 72, 0.000, 0.675
7, 73, 0.000, 0.671
7, 74, 0.000, 0.673
7, 75, 0.000, 0.667
7, 76, 0.000, 0.677
7, 77, 0.000, 0.665
7, 78, 0.000, 0.674
7, 79, 0.000, 0.670
7, 80, 0.000, 0.676
7, 81, 0.000, 0.669
7, 82, 0.000, 0.676
7, 83, 0.000, 0.668
7, 84, 0.000, 0.673
7, 85, 0.000, 0.670
7, 86, 0.000, 0.675
7, 87, 0.000, 0.668
7, 88, 0.000, 0.679
7, 89, 0.000, 0.670
7, 90, 0.000, 0.674
7, 91, 0.000, 616.958
7, 92, 0.000, 0.674
7, 93, 0.000, 0.667
7, 94, 0.000, 0.677
7, 95, 0.000, 0.676
7, 96, 0.000, 0.678
7, 97, 0.000, 0.673
7, 98, 0.000, 0.679
7, 99, 0.000, 0.668
7, 100, 0.000, 0.675
8, 0, 223.101, 0.002
8, 1, 65.247, 0.686
8, 2, 65.247, 0.684
8, 3, 65.247, 22.282
8, 4, 63.825, 0.679
8, 5, 63.825, 0.666
8, 6, 0.000, 68.987
8, 7, 0.000, 0.675
8, 8, 0.000, 0.678
8, 9, 0.000, 0.670
8, 10, 0.000, 0.678
8, 11, 0.000, 53.644
8, 12, 0.000, 0.676
8, 13, 0.000, 0.670
8, 14, 0.000, 0.679
8, 15, 0.000, 0.674
8, 16, 0.000, 0.677
8, 17, 0.000, 0.669
8, 18, 0.000, 0.677
8, 19, 0.000, 0.667
8, 20, 0.000, 0.676
8, 21, 0.000, 0.673
8, 22, 0.000, 0.678
8, 23, 0.000, 0.670
8, 24, 0.000, 0.678
8, 25, 0.000, 0.670
8, 26, 0.000, 0.675
8, 27, 0.000, 0.670
8, 28, 0.000, 0.677
8, 29, 0.000, 0.672
8, 30, 0.000, 0.677
8, 31, 0.000, 0.674
8, 32, 0.000, 0.677
8, 33, 0.000, 0.667
8, 34, 0.000, 0.676
8, 35, 0.000, 0.673
8, 36, 0.000, 0.675
8, 37, 0.000, 0.669
8, 38, 0.000, 0.676
8, 39, 0.000, 0.675
8, 40, 0.000, 0.679
8, 41, 0.000, 0.668
8, 42, 0.000, 0.678
8, 43, 0.000, 0.670
8, 44, 0.000, 0.679
8, 45, 0.000, 0.672
8, 46, 0.000, 0.677
8, 47, 0.000, 0.673
8, 48, 0.000, 0.677
8, 49, 0.000, 0.669
8, 50, 0.000, 0.675
8, 51, 0.000, 0.674
8, 52, 0.000, 0.676
8, 53, 0.000, 0.671
8, 54, 0.000, 0.679
8, 55, 0.000, 0.673
8, 56, 0.000, 0.679
8, 57, 0.000, 0.671
8, 58, 0.000, 0.677
8, 59, 0.000, 0.669
8, 60, 0.000, 0.679
8, 61, 0.000, 0.669
8, 62, 0.000, 0.674
8, 63, 0.000, 0.668
8, 64, 0.000, 0.677
8, 65, 0.000, 0.666
8, 66, 0.000, 0.677
8, 67, 0.000, 0.675
8, 68, 0.000, 0.675
8, 69, 0.000, 0.668
8, 70, 0.000, 0.672
8, 71, 0.000, 0.671
8, 72, 0.000, 0.676
8, 73, 0.000, 0.670
8, 74, 0.000, 0.675
8, 75, 0.000, 0.671
8, 76, 0.000, 0.675
8, 77, 0.000, 0.671
8, 78, 0.000, 0.676
8, 79, 0.000, 0.669
8, 80, 0.000, 0.676
8, 81, 0.000, 0.672
8, 82, 0.000, 0.674
8, 83, 0.000, 0.673
8, 84, 0.000, 0.674
8, 85, 0.000, 0.673
8, 86, 0.000, 0.676
8, 87, 0.000, 0.671
8, 88, 0.000, 0.678
8, 89, 0.000, 0.672
8, 90, 0.000, 0.677
8, 91, 0.000, 0.674
8, 92, 0.000, 0.680
8, 93, 0.000, 0.676
8, 94, 0.000, 0.675
8, 95, 0.000, 0.673
8, 96, 0.000, 0.678
8, 97, 0.000, 0.673
8, 98, 0.000, 0.676
8, 99, 0.000, 0.676
8, 100, 0.000, 0.677
9, 0, 206.342, 0.002
9, 1, 138.020, 0.684
9, 2, 138.020, 0.681
9, 3, 138.020, 22.304
9, 4, 138.020, 0.675
9, 5, 138.020, 0.675
9, 6, 122.267, 77.207
9, 7, 88.433, 0.679
9, 8, 53.745, 129.332
9, 9, 53.745, 0.673
9, 10, 53.745, 0.674
9, 11, 53.745, 0.672
9, 12, 0.000, 210.039
9, 13, 0.000, 0.669
9, 14, 0.000, 0.674
9, 15, 0.000, 0.672
9, 16, 0.000, 0.677
9, 17, 0.000, 0.673
9, 18, 0.000, 0.677
9, 19, 0.000, 0.674
9, 20, 0.000, 0.674
9, 21, 0.000, 0.673
9, 22, 0.000, 0.678
9, 23, 0.000, 0.675
9, 24, 0.000, 0.674
9, 25, 0.000, 0.670
9, 26, 0.000, 0.676
9, 27, 0.000, 0.670
9, 28, 0.000, 0.675
9, 29, 0.000, 0.672
9, 30, 0.000, 0.673
9, 31, 0.000, 0.670
9, 32, 0.000, 0.674
9, 33, 0.000, 0.673
9, 34, 0.000, 0.675
9, 35, 0.000, 0.672
9, 36, 0.000, 0.676
9, 37, 0.000, 0.672
9, 38, 0.000, 0.676
9, 39, 0.000, 0.671
9, 40, 0.000, 0.675
9, 41, 0.000, 0.674
9, 42, 0.000, 0.671
9, 43, 0.000, 0.674
9, 44, 0.000, 0.677
9, 45, 0.000, 0.672
9, 46, 0.000, 0.676
9, 47, 0.000, 0.675
9, 48, 0.000, 0.674
9, 49, 0.000, 0.671
9, 50, 0.000, 0.671
9, 51, 0.000, 0.669
9, 52, 0.000, 0.676
9, 53, 0.000, 0.672
9, 54, 0.000, 0.677
9, 55, 0.000, 0.676
9, 56, 0.000, 0.678
9, 57, 0.000, 0.675
9, 58, 0.000, 0.676
9, 59, 0.000, 0.670
9, 60, 0.000, 0.675
9, 61, 0.000, 0.672
9, 62, 0.000, 0.674
9, 63, 0.000, 0.676
9, 64, 0.000, 0.676
9, 65, 0.000, 0.673
9, 66, 0.000, 0.677
9, 67, 0.000, 0.674
9, 68, 0.000, 0.676
9, 69, 0.000, 0.671
9, 70, 0.000, 0.676
9, 71, 0.000, 0.671
9, 72, 0.000, 0.675
9, 73, 0.000, 0.675
9, 74, 0.000, 0.673
9, 75, 0.000, 0.672
9, 76, 0.000, 0.675
9, 77, 0.000, 0.672
9, 78, 0.000, 0.676
9, 79, 0.000, 0.674
9, 80, 0.000, 0.674
9, 81, 0.000, 0.673
9, 82, 0.000, 0.676
9, 83, 0.000, 0.668
9, 84, 0.000, 0.675
9, 85, 0.000, 0.672
9, 86, 0.000, 0.674
9, 87, 0.000, 0.673
9, 88, 0.000, 0.678
9, 89, 0.000, 0.671
9, 90, 0.000, 0.675
9, 91, 0.000, 0.672
9, 92, 0.000, 0.675
9, 93, 0.000, 0.673
9, 94, 0.000, 0.676
9, 95, 0.000, 0.673
9, 96, 0.000, 0.677
9, 97, 0.000, 0.674
9, 98, 0.000, 0.677
9, 99, 0.000, 0.675
9, 100, 0.000, 0.675
10, 0, 167.385, 0.002
10, 1, 81.789, 0.683
10, 2, 13.191, 35.728
10, 3, 13.191, 0.675
10, 4, 13.191, 0.677
10, 5, 13.191, 0.674
10, 6, 13.191, 32.597
10, 7, 13.191, 0.673
10, 8, 13.191, 0.677
10, 9, 13.191, 0.676
10, 10, 0.000, 146.356
10, 11, 0.000, 0.678
10, 12, 0.000, 0.675
10, 13, 0.000, 0.669
10, 14, 0.000, 0.677
10, 15, 0.000, 0.666
10, 16, 0.000, 0.673
10, 17, 0.000, 0.672
10, 18, 0.000, 0.677
10, 19, 0.000, 0.673
10, 20, 0.000, 0.678
10, 21, 0.000, 0.671
