26.074,20.667,19.163,24.523,30.256,33.492,18.865,27.529,20.029,22.556,28.41,29.249,19.389,25.139,23.139,28.821
43.155,31.959,35.224,11.69,28.106,22.101,20.861,22.687,22.366,23.509,27.881,21.375,18.152,20.299,9.8511,32.019
27.814,39.978,33.118,25.051,25.505,28.118,10.679,24.175,34.138,16.371,19.104,30.98,-2.0774,31.051,32.629,24.046
26.519,32.076,22.903,8.202,10.458,29.32,35.361,24.629,35.414,18.641,3.6853,10.469,30.189,12.725,22.272,11.753
19.53,31.262,18.005,18.078,27.961,31.857,17.881,25.547,24.977,24.95,31.11,27.699,23.729,39.892,26.083,29.197
33.283,18.466,21.772,37.057,25.037,24.111,18.889,6.392,22.21,19.376,17.905,20.205,30.858,3.401,20.682,13.102
19.409,15.116,25.964,21.506,19.948,27.808,38.243,30.878,23.932,28.299,18.496,17.968,19.457,18.779,29.558,23.787
26.538,22.578,19.918,31.409,16.549,22.796,16.866,19.316,35.949,27.568,19.36,17.536,17.054,34.564,35.772,32.278
20.61,26.794,26.959,29.085,20.721,25.803,36.673,32.78,22.173,23.087,30.957,32.054,25.743,31.536,17.765,21.259
20.248,39.805,25.411,14.702,16.284,37.024,30.39,17.769,24.905,28.674,14.475,24.413,27.257,19.279,19.981,11.052
26.684,19.928,15.449,23.922,39.609,32.383,30.966,14.892,22.669,19.11,8.3336,41.698,27.709,35.82,48.344,21.419
36.2,8.392,17.189,37.197,15.461,16.919,33.104,13.649,35.882,30.214,32.673,19.41,16.219,26.178,29.485,29.589
26.507,22.464,19.511,24.069,35.009,22.835,52.077,14.531,23.402,20.053,14.351,28.769,17.468,24.919,28.902,29.373
34.241,21.103,23.791,36.521,26.23,24.095,16.825,39.173,24.212,34.808,7.849,15.669,31.97,22.809,30.512,29.549
30.494,22.985,32.603,38.398,25.018,27.429,20.728,21.691,29.977,14.198,22.54,28.616,37.28,20.686,27.967,35.494
28.493,13.511,22.358,20.037,34.471,21.667,34.38,12.272,20.645,31.442,13.003,34.985,26.398,11.472,27.288,10.262
11.005,32.806,16.248,26.114,25.192,43.842,24.035,25.502,27.116,32.03,30.882,26.579,22.487,38.776,16.834,14.033
27.118,23.632,27.08,18.05,19.845,30.704,26.565,32.362,28.06,27.141,27.986,39.6,27.39,39.154,37.371,33.179
22.587,26.192,10.297,12.546,26.205,16.933,31.968,40.877,34.065,34.876,14.511,22.397,19.848,22.845,18.178,34.647
38.879,18.573,31.416,22.85,23.144,20.211,30.44,35.152,37.919,31.018,14.955,20.763,39.465,33.451,28.557,23.565
23.664,18.076,30.287,12.168,28.012,29.917,18.863,26.061,12.25,32.153,24.632,23.41,23.535,36.387,20.312,24.803
20.04,33.933,28.905,23.289,24.555,33.528,29.905,45.009,37.281,11.927,37.072,34.678,17.168,23.417,29.568,21.109
20.719,36.04,23.952,27.688,19.952,22.039,37.066,25.187,25.16,25.494,22.389,34.941,15.872,19.482,27.934,35.293
28.124,30.969,12.484,30.45,13.625,41.538,27.414,42.56,8.2888,41.52,14.545,33.227,21.627,36.146,33.951,45.893
29.29,24.613,26.234,26.61,24.403,33.584,36.816,27.022,20.236,37.222,32.411,32.358,30.052,24.353,12.589,17.375
9.738,20.204,31.858,10.65,27.07,16.705,20.585,36.052,25.135,21.742,19.59,11.619,36.117,19.661,33.974,30.329
42.44,23.045,13.739,16.387,19.36,48.133,24.372,28.501,21.14,12.561,39.654,24.736,24.937,4.3366,13.244,24.119
39.931,38.485,27.783,37.169,16.934,26.048,16.407,19.617,32.017,24.3,2.6502,35.768,-0.30096,21.296,15.366,11.411
21.199,24.773,24.301,29.952,30.488,39.266,22.076,16.773,7.9128,25.876,28.723,30.567,28.43,29.576,27.4,35.797
13.277,26.474,7.8586,12.387,30.947,20.885,12.873,44.109,31.971,27.218,38.018,26.633,37.47,21.779,15.733,41.997
26.423,13.795,29.042,24.457,29.123,21.862,20.914,35.361,36.639,31.471,10.542,27.277,29.404,29.303,19.633,19.513
27.303,32.075,20.509,25.022,30.227,32.71,20.813,39.376,11.761,32.781,18.976,19.338,23.162,15.508,28.181,32.092
24.404,19.594,38.773,26.076,12.957,16.247,22.047,20.786,19.116,32.528,27.213,24.174,15.618,18.055,22.057,27.611
39.248,37.105,17.477,22.412,21.357,31.498,27.23,16.254,31.35,21.95,27.12,18.84,20.545,21.093,21.838,13.549
27.657,21.277,25.995,11.447,34.466,11.899,24.375,24.876,42.615,21.38,44.124,26.952,25.739,27.634,28.787,28.873
38.462,19.61,46.506,25.394,19.037,34.034,22.683,18.895,25.265,17.822,10.118,6.2809,21.018,16.948,41.412,18.583
18.819,21.407,23.188,27.66,4.3783,32.194,15.2,10.271,13.404,21.005,30.91,23.195,38.145,27.475,24.246,19.271
25.815,19.004,13.286,29.054,23.931,34.337,29.643,38.802,33.64,18.889,13.593,24.099,13.879,26.508,15.12,25.968
14.159,16.548,9.7735,23.4,26.651,24.915,26.49,37.121,31.431,32.038,13.5,20.683,31.596,15.212,38.069,33.374
21.878,33.456,26.227,32.428,31.707,13.973,25.458,30.567,16.702,33.821,25.199,14.84,23.946,28.693,31.591,18.305
26.526,29.794,40.777,28.485,28.525,39.196,13.499,38.52,15.695,20.622,28.994,28.378,30.693,21.211,26.999,15.285
21.094,20.033,11.578,21.608,21.989,32.937,22.11,22.117,27.909,27.021,21.292,21.437,26.797,25.022,19.07,17.326
23.29,19.968,29.182,36.309,24.489,18.975,25.641,25.952,18.991,32.301,35.379,19.398,26.338,23.864,40.717,20.933
23.446,36.731,23.855,22.785,26.535,6.9323,24.527,32.582,38.544,34.901,20.85,14.818,24.838,20.795,18.726,16.861
9.8674,26.992,21.489,5.8843,20.409,27.915,19.122,17.208,46.58,17.708,30.618,25.327,28.089,22.759,29.934,11.538
40.46,49.138,10.29,40.898,29.27,14.912,23.262,29.538,30.326,26.89,24.17,6.9041,20.873,30.365,11.415,21.323
13.396,19.158,20.667,17.625,32.171,24.531,8.6761,17.343,23.784,23.976,31.098,25.815,29.845,30.073,23.399,25.882
20.775,34.959,21.889,32.18,24.591,17.682,20.089,27.166,26.043,40.469,24.291,31.402,29.211,16.369,29.23,16.102
5.6081,12.614,31.924,15.409,12.398,21.253,12.668,21.922,10.721,31.525,21.203,26.247,45.164,35.425,3.4506,22.211
24.077,29.796,33.596,34.255,20.747,15.843,36.984,20.505,-4.4002,30.739,14.373,38.441,35.39,35.847,21.5,25.524
18.617,25.944,21.477,19.055,25.002,29.291,38.068,23.973,30.543,46.908,25.261,23.852,34.143,22.418,23.485,14.418
30.346,36.556,26.253,34.083,25.481,19.854,19.28,21.613,29.059,20.186,36.476,15,14.99,21.837,25.04,31.224
41.782,40.753,35.516,25.395,18.899,29.595,12.713,22.329,25.922,17.452,26.081,25.081,13.449,23.196,20.104,29.409
18.935,11.629,22.326,20.864,27.031,36.777,14.389,22.573,16.354,32.732,27.878,21.214,24.067,19.211,21.953,23.003
29.855,20.637,30.82,15.235,4.9384,26.311,11.88,29.535,9.6463,16.277,30.325,21.274,29.944,12.49,28.93,19.96
18.411,23.832,29.614,17.17,24.258,22.1,45.923,14.426,14.369,25.703,23.326,11.073,43.972,20.386,25.831,15.463
22.517,24.788,33.565,27.501,32.38,11.139,7.9376,41.986,23.116,14.819,14.869,33.053,25.674,27.372,16.814,37.686
9.8407,25.703,35.118,25.063,19.031,36.354,22.189,26.214,29.133,20.695,19.72,25.763,20.811,15.616,39.101,34.233
23.947,8.1383,26.24,28.456,23.135,25.645,39.848,22.223,27.642,15.262,28.144,21.843,23.695,28.528,40.401,22.959
19.197,28.544,11.255,36.624,25.931,29.229,35.737,26.618,33.763,31.281,17.814,34.819,25.934,27.502,22.712,29.459
20.147,13.125,18.933,21.576,26.131,15.548,29.777,24.217,33.869,30.026,23.408,30.654,30.123,27.631,28.666,30.435
25.569,33.743,19.022,28.153,34.874,33.235,16.508,27.118,27.668,21.823,24.279,23.915,17.938,22.276,30.507,35.669
9.2635,24.813,18.475,26.314,34.904,28.475,14.871,15.491,28.452,23.669,22.754,32.189,22.185,16.007,30.962,28.153
22.716,24.716,24.404,32.572,16.69,20.107,17.724,9.8757,21.231,21.155,35.711,36.328,19.878,29.848,22.183,16.221
21.736,10.565,43.645,29.3,12.89,26.479,45.363,25.344,25.189,23.6,29.897,11.897,29.318,28.643,32.367,34.238
22.418,17.952,41.537,23.353,10.536,37.141,34.823,24.726,26.064,24.86,37.542,22.81,34.433,20.816,36.634,42.94
20.012,27.365,26.957,26.298,20.158,10.618,16.553,21.831,28.009,24.995,27.137,25.436,21.44,17.876,24.837,32.504
30.995,28.564,38.626,20.049,15.472,44.169,17.563,28.867,40.837,29.027,31.403,21.965,23.982,15.62,18.699,24.663
5.575,23.987,30.548,18.465,32.058,18.944,18.019,9.0874,23.847,25.073,27.69,34.05,7.0646,34.315,20.873,29.395
28.321,27.866,17.805,14.72,10.974,22.487,23.518,7.7019,34.35,40.014,39.89,14.985,39.715,22.621,8.5489,12.154
30.124,17.643,32.256,20.219,15.491,35.991,3.9031,18.754,17.516,34.691,21.368,24.814,25.17,35.123,15.287,37.448
14.625,34.175,8.898,19.454,30.713,30.904,31.161,11.725,22.334,17.384,39.992,29.879,25.15,14.054,24.966,25.458
8.463,19.432,29.699,32.096,7.6852,8.0507,35.341,20.571,40.247,30.841,17.275,33.101,30.619,11.462,14.297,27.113
25.219,27.865,41.503,29.916,45.1,35.039,44.311,34.969,21.467,15.654,29.736,38.092,39.958,27.25,24.972,16.715
46.113,12.792,22.044,33.347,22.631,34.789,21.343,5.9865,30.256,26.896,26.402,11.737,17.867,32.774,33.86,42.05
31.834,18.647,11.478,25.718,31.838,32.627,27.272,25.358,16.027,35.874,26.01,27.724,27.52,32.213,19.462,29.269
19.969,20.526,23.908,24.142,31.152,22.093,18.012,20.785,13.889,18.318,37.057,32.708,29.039,24.076,17.459,16.49
26.918,13.619,20.1,7.6632,24.353,27.929,22.083,26.792,30.305,16.614,28.247,21.316,29.276,29.365,22.597,26.16
32.3,31.508,14.492,23.352,22.032,21.993,28.4,27.754,23.914,7.5365,14.079,28.855,21.511,16.872,40.898,37.801
24.412,23.355,10.652,40.13,23.563,24.497,33.156,39.016,29.616,17.26,42.958,19.48,34.574,9.2442,11.284,16.619
32.656,26.61,24.538,19.466,15.368,34.063,25.906,25.921,34.341,20.487,22.215,17.32,15.495,27.612,35.751,32.211
